x,irr
0.44000000000000006,0.250183747596177
0.47666666666666674,0.25828158847775984
0.5133333333333334,0.267348479482444
0.55,0.27758484080545165
0.5866666666666667,0.28925231518078287
0.6233333333333333,0.302699481734123
0.66,0.31840191649383676
