Date,Solar Curtailment (MWh),Wind Curtailment (MWh)
2020-12-02,3954.7981398751526,31.364846805819575
2020-12-03,4892.365366119473,50.47756148567818
2020-12-04,3401.303604483272,7.395833467499999
2020-12-05,4332.787789636035,0.0
2020-12-06,342.3695207549613,0.0
2020-12-07,60.445924513854585,405.14343327172656
2020-12-08,1237.746891509643,83.40421819863361
2020-12-09,120.79397004120993,0.0
2020-12-10,300.5656559027427,55.914566072300474
2020-12-11,848.717408322919,202.90615836171278
2020-12-12,1204.3489432217223,302.0576120602516
2020-12-13,6743.540917363911,335.0670762266618
2020-12-14,3748.0002611219847,1525.4749331524104
2020-12-15,3112.8349852120264,76.56451029030349
2020-12-16,2284.6479528186787,0.0
2020-12-17,89.49965589156139,1017.2016218466212
2020-12-18,142.83231865791564,142.94583321166667
2020-12-19,723.2397353221301,8.835000033333333
2020-12-20,338.95034146786156,1.519999985833333
2020-12-21,143.72218958925373,0.0
2020-12-22,4848.336792837615,643.7142495765505
2020-12-23,285.0699934938547,415.13346504380416
2020-12-24,1.0860160586948049,0.0
2020-12-25,161.0709565406154,0.08499999833333333
2020-12-26,1680.9396222722598,955.8897046496759
2020-12-27,53.523873540994416,1.5683394999999998
2020-12-28,341.44297790441476,147.9453884601024
2020-12-29,416.1208001440941,484.9656673613483
2020-12-30,236.9578715023559,63.46833325499999
2020-12-31,50.19970333569884,945.871972752364
2021-01-01,2256.920827042701,31.399691915924222
2021-01-02,183.73718360157739,298.69379817762155
2021-01-03,347.04472367427576,8.294013393337208
2021-01-04,1195.442131325818,579.2141987154953
2021-01-05,628.8178948715001,70.15416675666667
2021-01-06,825.3130823125745,0.0
2021-01-07,1336.4721550078848,0.35333941916666667
2021-01-08,1052.9725652062575,357.0398191331958
2021-01-09,1359.6538764370848,13.652512188333333
2021-01-10,531.4661686785296,0.0
2021-01-11,3567.083241191223,490.5740722794092
2021-01-12,1775.3959908868928,0.0
2021-01-13,6851.264473165054,58.58166692416666
2021-01-14,5236.5381381524385,71.144172645
2021-01-15,3394.0219762845354,848.0604372583853
2021-01-16,1694.3931955071769,12.315833356666666
2021-01-17,5377.760870238807,98.33916641083333
2021-01-18,45.078205921823105,188.29749560163447
2021-01-19,3.6410393433333326,393.84307174231395
2021-01-20,110.6855442423757,638.0981795156022
2021-01-21,398.66875875223775,156.04583287166665
2021-01-22,484.81476754284495,180.59385721769408
2021-01-23,3.8599814184488435,0.0
2021-01-24,3081.294931111609,533.2808720305395
2021-01-25,5.394143256666667,0.0
2021-01-26,890.7480359071031,0.0
2021-01-27,482.40138969056187,0.0
2021-01-28,1797.0025091008033,0.19333332749999999
2021-01-29,103.3638592607183,0.0
2021-01-30,10451.91553524613,7.643873678533615
2021-01-31,1820.0926399927237,0.6654165266666666
2021-02-01,88.67426450643244,0.0
2021-02-02,581.863399923473,5.376666683333333
2021-02-03,5674.283061102687,350.16229041363476
2021-02-04,5060.160316688208,92.16026251862044
2021-02-05,6147.493770412966,55.111723842219895
2021-02-06,10492.996885506447,57.7358335075
2021-02-07,9926.322204358084,24.805333380833332
2021-02-08,5846.784282602828,255.80887502987196
2021-02-09,2166.047794447328,328.2978401517794
2021-02-10,6509.680115111265,361.14374173640897
2021-02-11,4486.270842419072,71.57810222247531
2021-02-12,4102.122273786087,767.0243594492097
2021-02-13,355.07353658401394,729.8199021486325
2021-02-14,622.411623207048,14.179497506702006
2021-02-15,179.53128486392026,95.89315643891999
2021-02-16,4021.9416617841553,533.4914690891702
2021-02-17,5766.706366909819,310.12122933794546
2021-02-18,740.3159408381745,53.920099597901896
2021-02-19,1925.278093589473,202.1824782018964
2021-02-20,15809.432372074927,734.1164456576262
2021-02-21,4216.592433187347,326.82261033334106
2021-02-22,1182.2342268543441,15.174333165
2021-02-23,2356.5802690937835,101.38996485421559
2021-02-24,1625.0878755061933,379.7260813633118
2021-02-25,2169.1012062310856,32.500651419799006
2021-02-26,4296.602524584579,200.2645740866603
2021-02-27,10655.33907652591,223.40025010416664
2021-02-28,13874.385250080128,529.9224439251259
2021-03-01,1626.8252347458947,267.83961628976084
2021-03-02,11255.883197969672,564.1733693433333
2021-03-03,1985.8773793859064,1000.9359296800982
2021-03-04,1517.2912179443174,0.0
2021-03-05,11493.344322553472,5.818742708916108
2021-03-06,23261.55126973485,902.0336441976496
2021-03-07,3026.6208379653253,102.72136269722243
2021-03-08,6038.921570003829,558.0048633492597
2021-03-09,4574.5327246148445,855.0408158919961
2021-03-10,3024.6496034506877,295.2225217760546
2021-03-11,300.5243418584973,1.8805
2021-03-12,1361.007930739045,78.35063849119982
2021-03-13,17999.1568475644,1212.8334388890457
2021-03-14,10740.543759674987,1027.6742185120722
2021-03-15,9312.741712594176,746.1048015514374
2021-03-16,13455.706205060062,434.6212377821574
2021-03-17,12995.007961946278,0.5791666775
2021-03-18,10470.105615175808,0.7124166666666666
2021-03-19,16182.997128186,519.1250258779708
2021-03-20,31113.841903415032,2405.306601927318
2021-03-21,34073.7867818029,2730.1410426890834
2021-03-22,13419.656050361698,680.9798043107677
2021-03-23,2836.9036846777913,1052.1032806507574
2021-03-24,10776.578910536105,221.51344384804784
2021-03-25,6676.992338683418,427.15912602937
2021-03-26,6968.894941951769,261.7792428347792
2021-03-27,15336.890240804369,234.08516704029458
2021-03-28,20411.629466976305,232.64374707163134
2021-03-29,12319.156134842991,860.8748125465422
2021-03-30,4937.897758007171,142.46078284907892
2021-03-31,4076.5174257113035,563.9564594988952
2021-04-01,3989.071605488976,103.73451762162989
2021-04-02,4058.667866016322,462.25320944809346
2021-04-03,9309.094756157017,525.9981689471556
2021-04-04,24244.58488055717,1435.5773815784764
2021-04-05,8349.34344396662,618.216553842277
2021-04-06,3313.312794974504,152.35651260191995
2021-04-07,2495.7737463139706,17.83527056858508
2021-04-08,12389.417457197605,1837.377764256558
2021-04-09,6084.4816693717175,416.00895086503857
2021-04-10,12083.214595506593,1611.349527438757
2021-04-11,1537.098144575457,302.178057892702
2021-04-12,1331.4748641067858,362.82069294773913
2021-04-13,1948.2621143890433,248.8924518332242
2021-04-14,3806.8148441334265,456.64454909449216
2021-04-15,3362.0310271216676,23.70300036578089
2021-04-16,1781.1230278635683,19.859429086666665
2021-04-17,4427.5267860993845,205.60979722199951
2021-04-18,7323.7221212483955,639.4270991511077
2021-04-19,2014.0000151723275,56.366972114029956
2021-04-20,3188.900810614111,866.0443787523991
2021-04-21,3914.0452183220214,1069.822111926345
2021-04-22,3080.811012279613,405.7277687615813
2021-04-23,2418.278002964349,414.4153028852466
2021-04-24,11233.09339950774,712.5028341800943
2021-04-25,15978.406875463264,2019.3389986348627
2021-04-26,1911.1472150400682,109.50218772912808
2021-04-27,7888.77554365169,1297.3236377521696
2021-04-28,4449.112123909087,300.5515838615503
2021-04-29,5291.516042316406,369.37787325384573
2021-04-30,2164.982848201345,90.09293700436692
2021-05-01,3211.6620856859627,97.025992558318
2021-05-02,32082.516309097995,1597.2762087219387
2021-05-03,2481.079912250012,1.9604228566666664
2021-05-04,2136.414927024505,138.780272827461
2021-05-05,1673.1957197604356,49.748266849531696
2021-05-06,2999.229736327403,10.0258333375
2021-05-07,8565.844808935408,162.93385165467447
2021-05-08,29246.199684280662,753.0113127815122
2021-05-09,11478.953449764644,115.806140054053
2021-05-10,11933.14760730499,79.54744768151345
2021-05-11,5819.203188550348,4.8338399999999995
2021-05-12,2706.8464230023856,0.0
2021-05-13,2143.001461609549,0.4101666666666666
2021-05-14,1757.314693021981,16.90988300777759
2021-05-15,25360.610082004205,594.8284763921273
2021-05-16,21098.193351564885,507.14669838306236
2021-05-17,2450.0155076399956,331.487444711326
2021-05-18,8785.310497257333,364.987605295922
2021-05-19,1496.632964462294,62.418642091169296
2021-05-20,5276.067942994495,74.92670525925332
2021-05-21,22028.650873876923,1814.7591859562835
2021-05-22,34708.07192815939,1122.3147574276559
2021-05-23,45934.05485239576,1605.866765934331
2021-05-24,8011.1869626382,3.7225894041666665
2021-05-25,7833.132873826417,190.21787475841188
2021-05-26,6397.206600427878,922.5369782720433
2021-05-27,2525.940221046238,11.5384206929752
2021-05-28,1249.3719010189343,0.0
2021-05-29,1531.1784871382201,18.326445819555943
2021-05-30,2099.1851407174217,7.729083276666667
2021-05-31,2029.5277783923802,21.23321802478933
2021-06-01,2011.2141674254226,17.05575571833686
2021-06-02,2560.886956941335,4.5882020191891915
2021-06-03,3418.850280910636,94.27884206009904
2021-06-04,1620.9530704548765,1.9317967202039332
2021-06-05,4858.754610764403,151.116600103756
2021-06-06,4513.652982270717,831.8279443545667
2021-06-07,2662.98141701946,404.5054391631773
2021-06-08,7319.254242920382,341.19466506666663
2021-06-09,3287.5204707152716,765.2315846832618
2021-06-10,17439.744456653483,516.2143074255105
2021-06-11,2962.5831220670457,791.9289673295378
2021-06-12,2702.525951873125,0.7083454999999999
2021-06-13,2741.1639137285115,10.3133394225
2021-06-14,2522.8604633291,149.95691523416667
2021-06-15,3376.3422938375775,56.17276232166666
2021-06-16,785.2609521519083,44.01790770985875
2021-06-17,805.3458372757416,8.829288515436183
2021-06-18,882.6281196338958,0.0
2021-06-19,1511.303218061326,4.702499166666659
2021-06-20,1565.3438094986473,0.0
2021-06-21,2063.0349328156653,239.87419078916665
2021-06-22,1493.1628099050413,145.65091727583334
2021-06-23,1355.6907333055428,4.826262168333333
2021-06-24,1894.6048486384434,37.62588062832321
2021-06-25,3130.3277923567352,106.39734126740241
2021-06-26,1605.536192328997,1.6741851416666664
2021-06-27,1560.3120433400206,5.813745905948751
2021-06-28,2246.1648448473047,90.64297024603098
2021-06-29,1656.807153409753,35.77499961583333
2021-06-30,957.6652189891076,0.0
2021-07-01,1644.7743683517538,55.24435379577079
2021-07-02,1225.8779061836922,0.0
2021-07-03,559.3977171217598,7.093241888963925
2021-07-04,1964.3511717965355,19.18200130302546
2021-07-05,1487.816418634706,9.588296185747199
2021-07-06,889.6653992496463,25.229240325480557
2021-07-07,559.7333837072829,1.0375474163496916
2021-07-08,563.3875102227898,0.5308394074999999
2021-07-09,673.782060626549,2.407505916666666
2021-07-10,1153.5166617353536,1.1727892208449833
2021-07-11,1177.9109734827346,5.348333071666666
2021-07-12,664.2059905244142,0.6688571328308841
2021-07-13,903.8138961974083,54.38402554964267
2021-07-14,4801.143744618395,668.3756561833716
2021-07-15,795.6952833291117,287.80872903015376
2021-07-16,585.557263483925,280.870000775
2021-07-17,455.0618544623956,0.0
2021-07-18,343.20232205338476,1.2083333333333333
2021-07-19,477.9850390027415,176.299467512094
2021-07-20,1083.6910413343312,3.335248429176176
2021-07-21,815.6419756305204,86.75887430672103
2021-07-22,670.4480628755502,94.4099998725
2021-07-23,652.0380601068135,126.03916590749999
2021-07-24,654.1565335228955,0.0
2021-07-25,869.0218778218308,0.0
2021-07-26,356.87234179806694,21.18756236720394
2021-07-27,818.3898797554075,7.763603611469842
2021-07-28,842.4324955555267,23.376275878890933
2021-07-29,1294.5225409540967,3.6516725941666666
2021-07-30,2257.0367528728925,2.052917241958375
2021-07-31,696.9594036760097,182.50250055916666
2021-08-01,2007.5029151267538,1.815
2021-08-02,823.5327545533029,29.603012538385688
2021-08-03,1362.269727058427,11.466739060260407
2021-08-04,1192.3794127045,46.976022299737785
2021-08-05,993.7955355566413,135.04108406402216
2021-08-06,1501.8350384586606,567.439166315
2021-08-07,938.9083929585456,178.5838546357669
2021-08-08,2276.9049066980338,290.26304441133095
2021-08-09,424.9626328744049,132.9977073167801
2021-08-10,1433.450591973467,209.3124161561613
2021-08-11,642.0547273626908,735.1970590914206
2021-08-12,614.3748201757448,525.4332590241075
2021-08-13,1185.3680022810947,773.8963251317742
2021-08-14,702.0757593541027,16.010851975833333
2021-08-15,925.2001191473373,14.503581285428933
2021-08-16,395.535899777243,3.2099918739160347
2021-08-17,868.5540092011094,0.0
2021-08-18,1863.7564504234936,485.07024941249995
2021-08-19,433.5499812114625,0.0
2021-08-20,509.7670852689851,15.622929558333325
2021-08-21,1676.951044696091,0.0
2021-08-22,1883.209472787109,8.522191623092134
2021-08-23,945.735547201651,33.52622133884235
2021-08-24,659.2158048968321,5.337245715038283
2021-08-25,786.2206067000288,418.93626380960814
2021-08-26,1443.7309567419488,218.0131244708695
2021-08-27,814.0646583732314,0.7250060833333333
2021-08-28,403.71727008667597,0.0
2021-08-29,703.2023821055684,0.0
2021-08-30,425.6931397486422,5.559666968993092
2021-08-31,1000.1586378235182,35.006283714153525
2021-09-01,921.3705311919136,102.49480447413168
2021-09-02,987.8328577212488,0.0
2021-09-03,1683.0809966517002,0.0
