x,irr
6288000.0,0.2932466876844172
6812000.0,0.2880128139231958
7336000.0,0.28279222240178226
7860000.0,0.27758484080545165
8384000.0,0.272390558912478
8908000.0,0.26720922415044135
9432000.0,0.2620406367863716
