x,irr
0.68,0.21418945168374348
0.7366666666666667,0.23611624651287083
0.7933333333333333,0.2572158214457092
0.8500000000000001,0.27758484080545165
0.9066666666666667,0.2972948584496923
0.9633333333333334,0.31640226087067913
1.02,0.3349537568164287
