Date,Local,System
2022-06-22,989.2938466366868,25.188659569166663
2022-06-23,898.7453059634221,270.23897384374595
2022-06-24,826.9510290024049,319.9389150478278
2022-06-25,1162.1331338734155,78.59991797537619
2022-06-26,1412.6004808597722,188.55989832062093
2022-06-27,961.986726206863,105.13935844083376
2022-06-28,800.1525783061434,187.20131851091125
2022-06-29,728.6471639837608,227.53088002729297
2022-06-30,1515.5465553578229,137.02691898932085
2022-07-01,1002.0083222381668,101.35981710791698
2022-07-02,1892.7447120066809,272.87797740774425
2022-07-03,26596.94566329215,5305.331329863814
2022-07-04,20761.91700161109,939.0720798324656
2022-07-05,1197.0722952022402,27.03761795333333
2022-07-06,1337.0167172170516,92.2860524609706
2022-07-07,1237.1209546611683,90.21559933042091
2022-07-08,1095.6800876157188,187.15930300718824
2022-07-09,1247.6262703300472,136.63240549101778
2022-07-10,1320.8039189076342,116.20352162700708
2022-07-11,1509.4465741840138,28.444694270943486
2022-07-12,1122.1492928886285,41.83650879177939
2022-07-13,1594.732230349578,5.815661562286673
2022-07-14,1366.7253278392366,21.022024051966294
2022-07-15,1570.4207867829864,128.61686949453917
2022-07-16,2338.8090035148593,16.13896370161738
2022-07-17,2078.82715809759,81.14607849583477
2022-07-18,451.8757417561646,43.79305465916681
2022-07-19,1218.54699949014,324.99394118152503
2022-07-20,947.2376916028344,32.421980011372575
2022-07-21,910.203368297638,104.6329217874989
2022-07-22,1054.0363986719065,109.55141447166648
2022-07-23,1005.3192069818482,13.2205102775
2022-07-24,1342.048708863547,40.9623976481236
2022-07-25,1647.561510760299,66.93210837425019
2022-07-26,1035.631065131344,8.036157757181236
2022-07-27,1311.4048936150073,74.88755500573804
2022-07-28,1015.6805708512986,128.07934898958231
